id;fecha;genero;edad;nivel_formacion;carrera_grado;tipo_universidad;pais;provincia;trabajo;rubro;dotacion;origen_capital;dotacion_rh;puesto;tipo_contratacion;jornada;funcion;personas_a_cargo;anios_en_empresa;anios_en_puesto;anios_experiencia;sueldo_bruto;beneficios;bono;ajuste;ajuste_porcentaje;ajuste_mes;otros_proyectos;erp;nombre_area;idioma_exigencia;idioma_porcentaje;satisfaccion;busqueda;beneficios_expectativa;pregunta_bizarra;rh_una_palabra;diversidad_sexual;libertad_ser;diversidad_management;lenguaje_inclusivo;discapacidad;linea_segura;sufrio_acoso;teletrabajo;retorno_plan;retorno_mes;retorno_decision;retorno_dias;modalidad_ingresos;retorno_satisfaccion;valoracion_gestion_pandemia;tipo_cambio;multiplicador;sueldo_ft;sueldo_dolar;cuenta
302;2021-10-30T11:28:50Z;Hombre cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Chubut;Relación de Dependencia;Petróleo y producción de gas, refinación de petróleo;1.001 - 2.500;Multinacional;15;Responsable;Indeterminado;Full time;Relaciones laborales;1;3;1;3;180000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Home office, Idiomas, Seguro de vida (adicionales a los de ley);No recibo bono;3 o más ajustes;42;Octubre;Si, en emprendimiento no relacionado con RRHH;SAP / SuccessFactors;Recursos Humanos;No;0.3;3;No,  pero escucho ofertas;Auto y housing;Que orientación política tenía;Solución;No;Totalmente de acuerdo;0.3;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;Si;No;Voy rotando entre la oficina y el teletrabajo;Mixto;No aplica;De la empresa;4 días;Mixta;Algo insatisfecho;4;106.46;1;180000;1690.775878264137;1
303;2021-10-30T11:33:07Z;Mujer cis;31 - 35;Universitario completo;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;10.001 o más;Multinacional;200;HRBP;Indeterminado;Full time;Generalista;0;0;0;7;150000;Medicina prepaga / Plan de salud, Licencias extendidas, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Gimnasio, Home office, Idiomas, Seguro de vida (adicionales a los de ley), Reintegro en electricidad;Menos de un sueldo;2 ajustes;25;Octubre;No;Workday;HRSS (shared services);Si;1;5;No estoy buscando cambiar;Descuentos significativos o reintegros para master;"NA";Entrega;No;Totalmente de acuerdo;0.3;Ni de acuerdo ni en desacuerdo;Obesidad;Si;No;Si;En evaluación;No esta definido;No aplica;No aplica;Teletrabajo;Muy satisfecho;5;106.46;1;150000;1408.9798985534474;1
304;2021-10-30T11:39:58Z;Mujer cis;31 - 35;Terciario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Alimentación, bebidas;101 - 250;Nacional;2;Analista;Indeterminado;Full time;Generalista;0;4;3;4;113000;Comedor / Almuerzos, Frutas y snacks, Día free por cumpleaños. Vacunación antigripal anual.;No recibo bono;2 ajustes;27;Agosto;No;ReWin;Recursos Humanos;No;0;4;No,  pero escucho ofertas;1 día por semana Home Office;Si tenía pensado tener hijos;Personas;No;Ni de acuerdo ni en desacuerdo;0.1;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;No;No;No;NA;Ya volvimos 100%;No aplica;No aplica;Presencial;No aplica / Prefiero no responder;4;106.46;1;113000;1061.4315235769304;1
307;2021-10-30T12:24:00Z;Mujer cis;46 - 50;Diplomado de posgrado abandonado;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;5.001 - 10.000;Multinacional;70;Responsable;Indeterminado;Full time;Diseño Organizacional;0;0;0;20;354000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Abono de celular, Abono de internet, Gimnasio, Home office, Estacionamiento;Un sueldo;2 ajustes;38;Septiembre;Si, en emprendimiento no relacionado con RRHH;Oracle HCM;Recursos Humanos;No;0.2;5;No,  pero escucho ofertas;Trabajar desde cuamquier lado , incluyendo en el exterior. Creditio eb Pedidos Ya por un vamor mensual, viernes off;Nunca me hicieron preguntas bizarras;Facilitador;No;Totalmente de acuerdo;0.4;Totalmente de acuerdo;No tengo ninguna discapacidad;Si;No;Si;En evaluación;No aplica;De la empresa;A elección de cada empleado;Teletrabajo;Algo satisfecho;5;106.46;1;354000;3325.1925605861356;1
308;2021-10-30T12:31:16Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios públicos (agua, gas, electricidad);1.001 - 2.500;Nacional;10;Analista;Indeterminado;Full time;Generalista;0;6;6;8;130000;Medicina prepaga / Plan de salud, Abono de internet, Comedor / Almuerzos, Frutas y snacks;No recibo bono;3 o más ajustes;20;Octubre;No;Meta4;Recursos Humanos;No;0;3;No estoy buscando cambiar;Bonos, guardería, licencias adicionles a LCT;NsNc;Socio;No;De acuerdo;0.1;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;Si;No;No;Presencial 100%;Ya volvimos 100%;De la empresa;No aplica;Presencial;Algo satisfecho;3;106.46;1;130000;1221.1159120796544;1
309;2021-10-30T12:36:45Z;Hombre cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Uruguay;NA;Relación de Dependencia;Servicios de consultoría;51 - 100;Multinacional;100;Analista;Eventual;Full time;Reclutamiento;4;0;0;5;36000;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;0;NA;Si, en emprendimiento no relacionado con RRHH;Ejobs;Talento Humano;No;0;4;No,  pero escucho ofertas;Horarios flexibles, gym;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.001;1;36000;818.1632235631009;1
310;2021-10-30T12:51:57Z;Mujer cis;25 - 30;Universitario completo;Psicología;Universidad Privada;Chile;NA;Relación de Dependencia;Servicios de consultoría;251 - 500;Multinacional;8;Analista;Indeterminado;Full time;Reclutamiento;0;0;0;2;906009;Medicina prepaga / Plan de salud, Abono de celular, Home office, Seguro de vida (adicionales a los de ley);Menos de un sueldo;No tuve ajustes;0;NA;Si, en emprendimiento relacionado con RRHH;Oracle HCM;Recursos Humanos;No;0;2;Sí, activamente;Apoyo monetario para estudios extra;NA;Importante;No;Ni de acuerdo ni en desacuerdo;0.6;Totalmente de acuerdo;No tengo ninguna discapacidad;Si;No;Voy rotando entre la oficina y el teletrabajo;Mixto;Enero 2022;Del empleado;2 días;Mixta;Muy satisfecho;5;829.94;1;906009;1091.6560233269875;1
311;2021-10-30T13:09:14Z;Mujer cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Servicios de salud;1.001 - 2.500;Nacional;5;Analista;Indeterminado;Full time;Generalista;0;0;0;3;80000;No tengo beneficios adicionales;No recibo bono;3 o más ajustes;45;Noviembre;No;Enlatado propio;Recursos Humanos;No;NA;3;No,  pero escucho ofertas;Flexibilidad horaria. Trabajar por objetivosq;NA;NA;No;Totalmente en desacuerdo;0.1;Totalmente de acuerdo;No tengo ninguna discapacidad;No;No;No;NA;NA;NA;NA;Presencial;Algo satisfecho;NA;106.46;1;80000;751.4559458951719;1
312;2021-10-30T13:13:08Z;Mujer cis;36 - 40;Maestría completa;Administración de Empresas;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;1;Responsable;Indeterminado;Part time;Generalista;0;2;2;10;95000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Home office;No recibo bono;2 ajustes;33;Octubre;Si, en emprendimiento relacionado con RRHH;Enlatado propio;Capital Humano;No;0;1;Sí, activamente;Horario flexible, para time;Si pensaba tener hijos;Pasión;No;De acuerdo;0.5;Totalmente en desacuerdo;No tengo ninguna discapacidad;No;Si;Si;Mixto;No esta definido;De común acuerdo;3 días;Presencial;Algo satisfecho;NA;106.46;1;95000;892.3539357505167;1
313;2021-10-30T13:23:01Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Entre Ríos;Relación de Dependencia;Comercio;251 - 500;Nacional;3;Gerente;Indeterminado;Full time;Generalista;2;4;4;8;283000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Frutas y snacks, Préstamos, Reintegros en capacitación;Un sueldo;2 ajustes;40;Noviembre;Si, en proyectos ad honorem;RH Pro;Recursos Humanos;No;NA;3;Sí, activamente;Trabajo remoto;Me preguntó el dueño de una compañía: Por qué elegi ponerme la ropa que trai puesta en vez de otra. Lo interpelé consultando que fin tenia la pregunta. Me dijo que solo probaba mi predisposición para responder ya que a el le gustaba hacer muchas preguntas de todos los temas;estrategia;No;Totalmente de acuerdo;0.3;En desacuerdo;No tengo ninguna discapacidad;No;No;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;283000;2658.275408604171;1
314;2021-10-30T13:32:30Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;1.001 - 2.500;Multinacional;30;Responsable;Indeterminado;Full time;Reclutamiento;2;10;2;12;165000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Abono de internet, Home office, Idiomas, Reintegro en electricidad, Reintegros en capacitación;No recibo bono;2 ajustes;48;Octubre;No;Hiring room;People;No;0;3;No,  pero escucho ofertas;Bonos;NA;NA;No;Totalmente de acuerdo;0.3;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;No;No;Si;Mixto;Marzo 2022 en adelante;De la empresa;3 días;Teletrabajo;Algo insatisfecho;3;106.46;1;165000;1549.8778884087922;1
315;2021-10-30T13:35:52Z;Mujer cis;25 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Entre Ríos;Relación de Dependencia;Servicios financieros seguros;251 - 500;Nacional;3;Analista;Indeterminado;Full time;Reclutamiento;0;7;1;1;87000;Medicina prepaga / Plan de salud, Abono de celular, Abono de internet, Descuentos en comercios y negocios del grupo;No recibo bono;No tuve ajustes;0;Diciembre;No;No tenemos sistema de gestión;Recursos Humanos;No;0;5;No estoy buscando cambiar;Bonos;NA;Personas;No;Totalmente de acuerdo;0.8;En desacuerdo;No tengo ninguna discapacidad;Si;No;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;87000;817.2083411609995;1
316;2021-10-30T13:50:44Z;Mujer cis;31 - 35;Universitario en curso;Comunicación;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;4;HRBP;Indeterminado;Full time;Capacitación y Desarrollo;0;0;4;8;150000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Home office, Idiomas;No recibo bono;3 o más ajustes;30;Octubre;No;Twiins;Recursos Humanos;Si;0.1;2;Sí, activamente;NA;Por qué no tenes hijos todavía?;Incomprendido;No;Ni de acuerdo ni en desacuerdo;0.2;Totalmente de acuerdo;No tengo ninguna discapacidad;No;Si;Voy rotando entre la oficina y el teletrabajo;Mixto;Noviembre 2021;De la empresa;2 días;Mixta;Algo insatisfecho;3;106.46;1;150000;1408.9798985534474;1
317;2021-10-30T14:35:33Z;Mujer cis;36 - 40;Diplomado de posgrado completo;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Función pública;251 - 500;Nacional;6;Analista;Indeterminado;Full time;Generalista;0;0;0;9;116430;No tengo beneficios adicionales;Menos de un sueldo;No tuve ajustes;22;Octubre;No;BAS LABORO;Recursos Humanos;No;0;3;Sí, activamente;Horarios flexibles, dias de vacaciones adicionales, prepaga;Si tenia planeado tener hijos;Necesario;No;Ni de acuerdo ni en desacuerdo;0.2;Totalmente en desacuerdo;No tengo ninguna discapacidad;No;Si;Voy rotando entre la oficina y el teletrabajo;Presencial 100%;Enero 2022;No aplica;No aplica;Presencial;Algo insatisfecho;3;106.46;1;116430;1093.650197257186;1
318;2021-10-30T14:37:06Z;Mujer cis;25 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios profesionales;51 - 100;Nacional;2;Analista;Indeterminado;Full time;Generalista;0;4;2;3;99000;Medicina prepaga / Plan de salud, Licencias extendidas, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Home office, Idiomas;Un sueldo;3 o más ajustes;40;Septiembre;No;Tango;Recursos Humanos;No;0;4;No,  pero escucho ofertas;Reintegro por gastos de Internet, vouchers de comida;Tenés pensado quedar embarazada en los próximos dos años? De qué signo sos?;Adaptación;No;Ni de acuerdo ni en desacuerdo;0.5;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;Si;Si;Voy rotando entre la oficina y el teletrabajo;Mixto;Noviembre 2021;De la empresa;2 días;Mixta;Algo satisfecho;5;106.46;1;99000;929.9267330452752;1
319;2021-10-30T15:07:16Z;Mujer cis;25 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;501 - 1.000;Nacional;10;Analista;Monotributista;Full time;Comunicación Interna;0;5;2;3;90000;Vacaciones extendidas, Licencias extendidas, Idiomas;No recibo bono;2 ajustes;21;Septiembre;No;Meta4;Capital Humano;No;0;3;Sí, activamente;NA;NA;NA;No;De acuerdo;0.3;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;No se;No;Voy rotando entre la oficina y el teletrabajo;Mixto;No esta definido;De la empresa;2 días;Mixta;Algo satisfecho;2;106.46;1;90000;845.3879391320685;1
320;2021-10-30T15:22:08Z;Hombre cis;31 - 35;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;101 - 250;Nacional;2;Responsable;Plazo Fijo;Full time;Generalista;1;0;0;11;180;Medicina prepaga / Plan de salud;No recibo bono;No tuve ajustes;0;Octubre;No;No tenemos sistema de gestión;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;180;1.6907758782641369;1
321;2021-10-30T15:38:00Z;Hombre cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Servicios de salud;1.001 - 2.500;Nacional;15;Administrativo;Indeterminado;Full time;Administración de Personal;0;0;0;1;70000;Medicina prepaga / Plan de salud;Menos de un sueldo;2 ajustes;20;Septiembre;Si, en emprendimiento relacionado con RRHH;Desarrollo interno sin nombre;Recursos Humanos;No;0;5;No estoy buscando cambiar;Jornada mixta homeoffice-presencial;Como te llevas con mujeres?;Dialogo;No;Ni de acuerdo ni en desacuerdo;0.5;De acuerdo;No tengo ninguna discapacidad;Si;No;No;Presencial 100%;No aplica;No aplica;No aplica;Presencial;No aplica / Prefiero no responder;5;106.46;1;70000;657.5239526582754;1
322;2021-10-30T16:06:37Z;Mujer cis;25 - 30;Terciario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Córdoba;Relación de Dependencia;Transporte (incluyendo aviación civil, ferrocarriles por carretera);51 - 100;Multinacional;7;Analista;Monotributista;Full time;Reclutamiento;1;1;1;3;69000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Home office;No recibo bono;3 o más ajustes;70;Septiembre;Si, en emprendimiento relacionado con RRHH;No tenemos sistema de gestión;Recursos Humanos;No;NA;5;No,  pero escucho ofertas;Comida paga;No recuerdo;Empatia;No;Totalmente de acuerdo;0.1;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;No;No;Voy rotando entre la oficina y el teletrabajo;Mixto;Ya volvimos 100%;De común acuerdo;A elección de cada empleado;Presencial;Algo satisfecho;5;106.46;1;69000;648.1307533345858;1
323;2021-10-30T16:50:23Z;Mujer cis;25 - 30;Universitario completo;Otras;Universidad Pública;México;NA;Relación de Dependencia;Otros;101 - 250;Nacional;6;HRBP;Plazo Fijo;Full time;Generalista;1;3;3;6;13000;No tengo beneficios adicionales;No recibo bono;1 solo;10;Febrero;Si, en emprendimiento no relacionado con RRHH;Enlatado propio;Recursos Humanos;No;0;2;Sí, activamente;Alguno de los mencionados en la sección anterior.;Hasta el momento ninguna.;Transformación;No;Totalmente de acuerdo;0.7;Totalmente de acuerdo;No tengo ninguna discapacidad;Si;Si;No;Presencial 100%;Ya volvimos 100%;De la empresa;No aplica;Presencial;No aplica / Prefiero no responder;2;21.747;1;13000;597.7836023359544;1
324;2021-10-30T17:42:09Z;Mujer cis;36 - 40;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;6;Gerente;Indeterminado;Full time;Generalista;6;1;1;15;400000;Medicina prepaga / Plan de salud, Horarios flexibles, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Home office, Idiomas, Seguro de vida (adicionales a los de ley);Tres sueldos o más;2 ajustes;47;Septiembre;Si, en emprendimiento relacionado con RRHH;Bamboo HR;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;400000;3757.2797294758598;1
325;2021-10-30T19:40:25Z;Mujer cis;31 - 35;Universitario en curso;Psicología;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;1.001 - 2.500;Nacional;10;Administrativo;Indeterminado;Full time;Administración de Personal;0;0;0;6;71100;No tengo beneficios adicionales;Un sueldo;No tuve ajustes;0;NA;No;Axton;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;71100;667.8564719143341;1
326;2021-10-30T20:09:59Z;Mujer cis;41 - 45;Maestría completa;Psicología;Universidad Privada;Argentina;Mendoza;Relación de Dependencia;Servicios de consultoría;101 - 250;Multinacional;12;Jefe;Indeterminado;Full time;Generalista;5;2;2;16;300036;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Combustible, Comedor / Almuerzos, Frutas y snacks, Home office, Préstamos;Tres sueldos o más;3 o más ajustes;49;Octubre;No;Enlatado propio;Recursos Humanos;No;0.1;5;No,  pero escucho ofertas;Pago de escuela, gimnasio;NA;Estratégico;No;De acuerdo;0.4;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;Si;No;Voy rotando entre la oficina y el teletrabajo;Mixto;Ya volvimos 100%;De la empresa;2 días;Mixta;Algo satisfecho;5;106.46;1;300036;2818.2979522825476;1
327;2021-10-30T21:05:17Z;Hombre cis;25 - 30;Universitario en curso;Psicología;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Construcción;51 - 100;Nacional;2;Analista;Indeterminado;Full time;Generalista;0;1;1;7;81900;Medicina prepaga / Plan de salud, Horarios flexibles;No recibo bono;2 ajustes;13;Septiembre;Si, en proyectos ad honorem;Tango;Recursos Humanos;No;0.2;3;No,  pero escucho ofertas;Home Office y Beneficios corporativos.;Si tenía alguna orientación política/ideológica en particular.;Comunicación;Prefiero no responder;Ni de acuerdo ni en desacuerdo;0.2;Totalmente de acuerdo;No tengo ninguna discapacidad;No;No;No;Presencial 100%;Ya volvimos 100%;No aplica;No aplica;Presencial;Algo satisfecho;3;106.46;1;81900;769.3030246101823;1
328;2021-10-30T23:04:37Z;Hombre cis;31 - 35;Diplomado de posgrado completo;Administración de Empresas;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Industria metalúrgica, metalmecánica;10.001 o más;Nacional;300;Jefe;Indeterminado;Full time;People Analytics;0;10;2;10;307000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Frutas y snacks, Gimnasio, Home office;Dos sueldos;2 ajustes;30;Julio;Si, en emprendimiento no relacionado con RRHH;SAP / SuccessFactors;Recursos Humanos;No;0.1;3;Sí, activamente;Trabajo remoto;Cuantas heladeras hay en la Argentina?;Cercanía;No;Ni de acuerdo ni en desacuerdo;0.2;Totalmente de acuerdo;No tengo ninguna discapacidad;Si;No;Voy rotando entre la oficina y el teletrabajo;Mixto;Noviembre 2021;De la empresa;2 días;Mixta;Muy instatisfecho;2;106.46;1;307000;2883.7121923727223;1
329;2021-10-31T00:40:57Z;Hombre cis;18 - 25;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;5.001 - 10.000;Multinacional;8;Analista;Indeterminado;Full time;Compensaciones y beneficios;0;0;0;0;70000;Medicina prepaga / Plan de salud, Vacaciones extendidas, Licencias extendidas, Abono de internet, Frutas y snacks, Home office, Idiomas;Un sueldo;1 solo;10;Octubre;No;SAP / SuccessFactors;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;70000;657.5239526582754;1
330;2021-10-31T07:10:54Z;Hombre cis;25 - 30;Universitario completo;Psicología;Universidad Privada;Colombia;NA;Relación de Dependencia;Servicios de salud;1.001 - 2.500;Nacional;20;Responsable;Indeterminado;Full time;Reclutamiento;7;1;1;4;250000;No tengo beneficios adicionales;No recibo bono;1 solo;2;Enero;No;No tenemos sistema de gestión;Talento Humano;No;0;4;No,  pero escucho ofertas;Trabajo remoto;NA;Tradicional;No;De acuerdo;0.5;De acuerdo;No tengo ninguna discapacidad;Si;No;No;Presencial 100%;Ya volvimos 100%;De la empresa;5 días;Presencial;Muy satisfecho;4;4008.13;1;250000;62.373226417306824;1
331;2021-10-31T09:06:39Z;Mujer cis;31 - 35;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de correos y de telecomunicaciones;10.001 o más;Nacional;350;HRBP;Indeterminado;Full time;Generalista;0;10;4;10;160000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Home office, Seguro de vida (adicionales a los de ley);Menos de un sueldo;3 o más ajustes;40;Noviembre;No;SAP / SuccessFactors;Capital Humano;No;0;4;No,  pero escucho ofertas;Mejorar el bono;NA;NA;No;De acuerdo;0.3;Totalmente en desacuerdo;No tengo ninguna discapacidad;Si;No;Si;Mixto;Enero 2022;De la empresa;3 días;Teletrabajo;Algo insatisfecho;5;106.46;1;160000;1502.9118917903438;1
