id;fecha;genero;edad;nivel_formacion;carrera_grado;tipo_universidad;pais;provincia;trabajo;rubro;dotacion;origen_capital;dotacion_rh;puesto;tipo_contratacion;jornada;funcion;personas_a_cargo;anios_empresa;anios_puesto;anios_rh;sueldo_bruto;modalidad;beneficios;bono;ajuste;ajuste_porcentaje;idioma_exigencia;idioma_situaciones;recomendacion;busqueda;comunidad;comunidades;consejo_empleados;diversidad_sexual;discapacidad;diversidad_management;contrata_senior;contrata_discapacidad;sufrio_acoso;machismo;procesos_erp;tienen_pa;herramientas_analisis;prioridad_pa;usa_genai;genai_casos;capacitacion_pa;registro_fiscal;anios_freelance;motivo;lugar_trabajo;exporta;medio_pago_exterior;cuotas;colaboracion_freelance;servicio_busqueda;busqueda_it;entrevista_ingles;riesgo;ingresos_fijo_variable;coeficiente;base_coeficiente;garantia;busqueda_tiempo;busqueda_barrera;requisitos_raros;servicio_principal;modalidad_servicios;negociacion;valor_hora
192;2023-10-19T23:44:17Z;Hombre cis;36 - 40;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Comercio;251 - 500;Nacional;;Jefe;Indeterminado;Full time;Generalista;6;0;0;;770000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Abono de celular, Frutas y snacks, Home office;Tres sueldos o más;3 o más ajustes;;No;NA;4;No,  pero escucho ofertas;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
193;2023-10-19T23:48:30Z;Mujer cis;41 - 45;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Alimentación, bebidas;51 - 100;Nacional;;Gerente;Plazo Fijo;Full time;Diseño organizacional;25;2;2;;850;Presencial 100%;Horarios flexibles;No recibo bono;1 solo;;No;Documentación;5;Sí, activamente;No;NA;Realizar un plan de estudios y acompañarlo con trabajos donde pueda aplicarlos conocimientos. No esperar a recibirse;No;No tengo ninguna discapacidad;0.1;Si;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System, Sueldos;No;Reportes Nativos del Sistema de Gestión, Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Temarios de capacitación, Publicidad, ocio;Excel, Inteligencia Artificial;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
194;2023-10-19T23:54:49Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;101 - 250;Nacional;;Analista;Indeterminado;Full time;Administración de personal;0;1;1;;620000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Frutas y snacks, Guadería, Idiomas;Variable en función de los resultados de compañía;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
195;2023-10-20T00:14:51Z;Mujer cis;51 - 55;Terciario completo;Psicopedagogía;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Terminales automotrices, fábricas autopartistas, y afines;5.001 - 10.000;Multinacional;;Analista;Relac depend ncoa;Full time;Capacitación y desarrollo;1;14;4;;890000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Abono de celular, Asistencia Psicológica, Comedor / Almuerzos, Guadería, Home office;Variable en función de los resultados de compañía;3 o más ajustes;;No;Emails;4;Sí, activamente;Si;Granito de arena;Que encuentre su propposito;No;No tengo ninguna discapacidad;0.1;No;No;No;Si, es muy machista;Sueldos, Gestión del Desempeño;No;Excel;Se mantuvo estable;Las uso frecuentemente (varias veces al mes);Busqueda de informacion actualiza, tendencias;Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), People Analytics, Inteligencia Artificial;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
196;2023-10-20T01:29:07Z;Hombre cis;18 - 25;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Construcción;10.001 o más;Nacional;;Analista;Indeterminado;Full time;Capacitación y desarrollo;0;1;1;;750000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Charter / Servicio de transporte, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Gimnasio, Home office, Posgrados, Seguro de vida (adicionales a los de ley), Reintegros en capacitación;Variable en función de los resultados de compañía;3 o más ajustes;;Si;Reuniones, Emails;4;No estoy buscando cambiar;No;NA;NA;No;No tengo ninguna discapacidad;0.1;Si;No se;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Compensación y Beneficios;No;Reportes Nativos del Sistema de Gestión, Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), Base de Datos (SQL), Ciencia de Datos (R, Python, Sas, etc.);NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
197;2023-10-20T06:53:54Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;1.001 - 2.500;Nacional;;Team Leader;Indeterminado;Full time;Reclutamiento y selección;9;4;2;;1300000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Frutas y snacks, Gimnasio, Home office, Coaching;Un sueldo;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
198;2023-10-20T08:46:25Z;Mujer cis;36 - 40;Diplomado de posgrado completo;Psicología;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;1 - 50;Multinacional;;Responsable;Contractor (para otros países);Full time;Cultura;1;1;1;;1400000;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Equipamiento ergonómico de teletrabajo, Home office, Idiomas, Reintegro en electricidad, Reintegros en capacitación, Outplacement;No recibo bono;No tuve ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
199;2023-10-20T09:03:53Z;Mujer cis;41 - 45;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Monotributista;3;;Casa y Bares;Si;Cuenta en el exterior;No;Si;Si;Si;Si, esporádicamente;Si;Variables;;Remuneración mensual del ingresante;1 mes;20;Modalidad de trabajo presencial, Demora en la contratación por parte del cliente;vacaciones libres. cuando quiera y cuantas quiera.;NA;NA;NA;
200;2023-10-20T09:20:38Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Responsable inscripto;3;;Casa;Si;Payoneer;No;Si;Si;Si;No;Depende el cliente;Variables;;Remuneración mensual del ingresante;2 meses;30;Modalidad de trabajo presencial, Beneficios poco atractivos de la empresa, Demora en la contratación por parte del cliente;NA;NA;NA;NA;
201;2023-10-20T09:25:22Z;Hombre cis;18 - 25;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Comercio;101 - 250;Nacional;;Analista;Indeterminado;Full time;Generalista;0;0;0;;260000;Presencial 100%;Tarjeta de descuento;No recibo bono;3 o más ajustes;;NA;No uso;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.2;No;Si;No;No es un entorno machista;No tenemos sistema de gestión;No;Excel;Ha crecido;Las uso frecuentemente (varias veces al mes);"Perfiles de puesto
Comunicación interna";Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), Base de Datos (SQL), People Analytics;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
202;2023-10-20T09:31:23Z;Hombre cis;41 - 45;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;;Gerente;Indeterminado;Full time;Generalista;5;5;5;;1900000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Equipamiento ergonómico de teletrabajo, Guadería, Home office, Idiomas;Variable en función de los resultados de compañía;3 o más ajustes;;No;NA;4;No,  pero escucho ofertas;Si;Junior Achievement;Le contaria los pro y cons de trabajar en un area como la nuestra, principalmente de cara a la expectativa de la gente que trabaja en la empresa.;No;Visual;0.1;Si;No;No;Si pero no es tanto;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
203;2023-10-20T09:37:27Z;Mujer cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;251 - 500;Nacional;;Analista;Indeterminado;Full time;Compensaciones y beneficios;0;0;0;;300000;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de internet, Equipamiento ergonómico de teletrabajo, Home office, Ingles in company;No recibo bono;No tuve ajustes;;No;NA;3;No estoy buscando cambiar;No;Ninguna;Que a partir de contar con el titulo intermedio (Tecnicatura) busque empleo u oportunidades donde empezar a ganar experiencia en la práctica de RRHH. Es lo que me funcionó a mi y con lo dificil que es insertarse en el mercado, conviene terminar la carrera con cierta experiencia ganada. También algo super importante que no deje de capacitarse y conocer las tendencias actuales.;No;No tengo ninguna discapacidad;0.6;Si;No;Si;Si pero no es tanto;Nómina, Sueldos;No;Reportes Nativos del Sistema de Gestión;No sé;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Las utilicé para acciones Soft, relacionadas a dinámicas para equipos, buscar opciones de actividades para las distintas áreas.;Excel, Base de Datos (SQL);NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
204;2023-10-20T09:45:55Z;Mujer cis;26 - 30;Diplomado de posgrado completo;Psicología;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Servicios de consultoría;251 - 500;Multinacional;;Analista;Eventual;Full time;Reclutamiento y selección;0;0;0;;400000;Remoto 100%;Medicina prepaga / Plan de salud, Abono de internet, Home office;Variable en función de los resultados de compañía;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
205;2023-10-20T09:50:33Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;1 - 50;Nacional;;Responsable;Indeterminado;Part time;Generalista;0;0;0;;330000;Presencial 100%;Medicina prepaga / Plan de salud, Comedor / Almuerzos, dia de cumpleaños libre;No recibo bono;2 ajustes;;No;NA;3;No,  pero escucho ofertas;No;NA;En mi opinión, que las habilidades como vocación de servicio, tolerancia/paciencia, flexibilidad y excelentes relaciones interpersonales son primordiales para trabajar en un área de RRHH, porque en general pensas en otro antes que en vos mismo.;No;No tengo ninguna discapacidad;0.1;Si;No;No;No es un entorno machista;No tenemos sistema de gestión;No;No hacemos análisis en RRHH;Ha crecido;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
206;2023-10-20T09:50:59Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Otros;51 - 100;Nacional;;Responsable;Indeterminado;Full time;Generalista;2;3;3;;361;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Home office;No recibo bono;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
207;2023-10-20T10:00:52Z;Mujer cis;26 - 30;Universitario completo;Licenciatura en Trabajo Social;Universidad Pública;Argentina;Córdoba;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Contractor;0;;Casa;No;No exporto servicios;No;Si;Si;Si;No;Si;Variables;;Remuneración mensual del ingresante;1 mes;10;Remuneración ofrecida por el cliente, Modalidad de trabajo presencial, Demora en la contratación por parte del cliente;Poder salir antes de su trabajo para jugar al futbol con sus amigos;NA;NA;NA;
208;2023-10-20T10:26:56Z;Mujer cis;31 - 35;Terciario completo;Psicologia Social;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;;Responsable;Plazo Fijo;Full time;Generalista;2;0;0;;750000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de internet, Frutas y snacks, Home office, Idiomas;Variable en función de los resultados de compañía;No tuve ajustes;;Si;Emails, Reportes, Entrevistas, Documentación;4;No,  pero escucho ofertas;No;NA;Que se enfoque en People Analytics, como tambien habilidades blandas (coaching).;No;No tengo ninguna discapacidad;0.1;No se;No se;Si;No es un entorno machista;No tenemos sistema de gestión;No;Excel;Se mantuvo estable;Las uso frecuentemente (varias veces al mes);Redaccion de contenido para RRSS interna, Redaccion de Politicas y Procedimientos, Redaccion de Descriptores de puesto por niveles.;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
209;2023-10-20T10:39:24Z;Mujer cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Salta;Relación de Dependencia;Alimentación, bebidas;251 - 500;Nacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;0;3;;272803;Presencial 100%;Licencias extendidas;Menos de un sueldo;No tuve ajustes;;No;NA;2;Sí, activamente;No;NA;Es bueno siempre mantenerse actualizado en el mundo de RRHH;No;No tengo ninguna discapacidad;0.3;No;No;No;Si pero no es tanto;Sueldos;No;Reportes Nativos del Sistema de Gestión, Excel;Se mantuvo estable;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
210;2023-10-20T10:56:41Z;Mujer cis;26 - 30;Maestría o superior abandonada;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Chubut;Relación de Dependencia;Petróleo y producción de gas, refinación de petróleo;251 - 500;Nacional;;Administrativo;Indeterminado;Full time;Control Documentario;0;4;4;;630000;Híbrido/Mixto;Home office;No recibo bono;No tuve ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
211;2023-10-20T11:11:12Z;Hombre cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Transporte (incluyendo aviación civil, ferrocarriles por carretera);101 - 250;Nacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;2;2;;420000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Comedor / Almuerzos, Home office;No recibo bono;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
212;2023-10-20T11:33:49Z;Mujer cis;31 - 35;Terciario en curso;Psicología;Universidad Privada;Ecuador;NA;Relación de Dependencia;Agricultura, plantaciones, otros sectores rurales;5.001 - 10.000;Nacional;;Supervisor;Indeterminado;Full time;Diseño organizacional;0;10;2;;1000;Presencial 100%;Medicina prepaga / Plan de salud, Tarjeta de descuento, Comedor / Almuerzos, Préstamos, Seguro de vida (adicionales a los de ley);Variable en función de los resultados de compañía;No tuve ajustes;;No;NA;3;No,  pero escucho ofertas;No;NA;"Recursos Humanos es una área maravillosa, definitivamente tienes que tener el don de servir.
Personalmente me siento plena de poder ayudar a la compañía y colaboradores a alcanzar objetivos y metas.
 Desde mi cargo poder fidelizar a los colaboradores, poder ofrecerles a tus colaboradores un lugar donde te apoye a tu crecimiento personal como profesional y prioriza tu salud mental.
Simplemente un mundo lleno de posibilidades, emociones y retos.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
213;2023-10-20T11:35:56Z;Hombre cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Salta;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;;HRBP;Contractor (para otros países);Full time;Reclutamiento y selección;0;2;2;;1500000;Híbrido/Mixto;Horarios flexibles, Home office, Idiomas;No recibo bono;No tuve ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas, Documentación;5;No,  pero escucho ofertas;Si;Miembro activo de asociacion de HR de la provincia;"Siempre SIEMPRE destacarse por algo diferente, nunca estancarse. Ser feliz es la clave para que el trabajo sea un espacio de crecimiento económico y del ""alma"". Es imprescindible saberse limitado en aquellos casos en los que uno sabe que le cuesta mantener vínculos sociales. Jamás JAMÁS perder de vista que HR trabaja con PERSONAS y cada una es única e irrepetible. La humanidad es un aspecto crítico de nuestra profesión";No;No tengo ninguna discapacidad;0.2;No;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System, Gestión del Desempeño, Capacitación, Compensación y Beneficios;Si;Reportes Nativos del Sistema de Gestión, Excel;Se mantuvo estable;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Para mails (templates) para publicaciones de MKT de HR;People Analytics;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
214;2023-10-20T11:47:21Z;Hombre cis;26 - 30;Universitario completo;Administración de Empresas;Universidad Privada;México;NA;Relación de Dependencia;Transporte (incluyendo aviación civil, ferrocarriles por carretera);251 - 500;Multinacional;;HRBP;Indeterminado;Full time;Administración de personal;0;0;2;;18000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Comedor / Almuerzos, Frutas y snacks, Home office;No recibo bono;No tuve ajustes;;No;Emails, Reportes, Documentación;5;No,  pero escucho ofertas;Si;Ayudas a la sociedad, por ejemplo donaciones;que sea paciente y que va a aprender muchas cosas que le servirán inclusive en la vida diaria;No;No tengo ninguna discapacidad;0.5;Si;No se;No;No es un entorno machista;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
215;2023-10-20T11:49:42Z;Mujer cis;26 - 30;Diplomado de posgrado completo;Psicología;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;;HRBP;Indeterminado;Full time;Reclutamiento y selección;0;3;2;;450000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Equipamiento ergonómico de teletrabajo, Idiomas;No recibo bono;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
216;2023-10-20T12:00:34Z;Mujer cis;41 - 45;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;251 - 500;Nacional;;Jefe;Indeterminado;Full time;Administración de personal;3;9;7;;650000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Abono de celular, Combustible, Comedor / Almuerzos, Home office;No recibo bono;3 o más ajustes;;No;NA;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.3;Si;No;No;Si pero no es tanto;No tenemos sistema de gestión;No;Excel;No sé;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
217;2023-10-20T12:14:19Z;Mujer cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Alimentación, bebidas;2.501 - 5.000;Nacional;;Analista;Indeterminado;Full time;Capacitación y desarrollo;0;2;0;;742000;Híbrido/Mixto;Comedor / Almuerzos;Un sueldo;3 o más ajustes;;No;NA;3;No,  pero escucho ofertas;No;NA;Actualizarse en todo lo relacionado a IA, datos y diversidad e inclusión.;No;No tengo ninguna discapacidad;NA;No;No;Si;NA;NA;No;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Se mantuvo estable;Las uso frecuentemente (varias veces al mes);Para crear los textos de piezas de comunicación de procesos a mi cargo, redacción de mails, resumen de un psicotécnico, entre otros.;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
218;2023-10-20T12:29:48Z;Hombre cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Medios de comunicación, cultura, gráficos;251 - 500;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;2;2;;718000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Abono de celular, Comedor / Almuerzos, Frutas y snacks, Guadería, Gimnasio, Home office, Idiomas;Variable en función de los resultados de compañía;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
